"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,6.06794064575222
1.57542,0,-170,3.7666103793633
1.57542,0,-160,6.90820948530926
1.57542,0,-150,29.0036832837665
1.57542,0,-140,14.7426305455594
1.57542,0,-130,10.4123446941602
1.57542,0,-120,8.36060753396873
1.57542,0,-110,6.99446138004419
1.57542,0,-100,5.95658981874354
1.57542,0,-90,5.1075752877765
1.57542,0,-80,4.38288033360411
1.57542,0,-70,3.80058869134353
1.57542,0,-60,3.45485400480986
1.57542,0,-50,3.45783091723809
1.57542,0,-40,3.82836332288253
1.57542,0,-30,4.44381369735834
1.57542,0,-20,5.11117601941136
1.57542,0,-10,5.64105977665975
1.57542,0,0,5.89390299876083
1.57542,0,10,5.81818224011737
1.57542,0,20,5.46804513487822
1.57542,0,30,4.98519534155888
1.57542,0,40,4.5498547670629
1.57542,0,50,4.31503475872222
1.57542,0,60,4.34795344136701
1.57542,0,70,4.62515347980592
1.57542,0,80,5.08955777852828
1.57542,0,90,5.70941001960198
1.57542,0,100,6.50610936661336
1.57542,0,110,7.56148889233218
1.57542,0,120,9.05054396964173
1.57542,0,130,11.5002370671918
1.57542,0,140,17.6230938797465
1.57542,0,150,18.6829870795291
1.57542,0,160,5.56645983917146
1.57542,0,170,4.72007507039994
1.57542,0,180,6.06794064575223
