"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.26516912294672
1.57542,0,-170,3.6613824641752
1.57542,0,-160,10.5294961099371
1.57542,0,-150,24.501030900532
1.57542,0,-140,13.620929233296
1.57542,0,-130,11.3721837068844
1.57542,0,-120,10.1809427902481
1.57542,0,-110,9.23274988306669
1.57542,0,-100,8.36179994037527
1.57542,0,-90,7.49249947774345
1.57542,0,-80,6.58462780258549
1.57542,0,-70,5.65027937149013
1.57542,0,-60,4.74578695544623
1.57542,0,-50,3.96493381566795
1.57542,0,-40,3.43716522934048
1.57542,0,-30,3.26695356572999
1.57542,0,-20,3.40350210452212
1.57542,0,-10,3.64712687761718
1.57542,0,0,3.81021328474224
1.57542,0,10,3.81575342061505
1.57542,0,20,3.71226010933855
1.57542,0,30,3.64433773304236
1.57542,0,40,3.77009425979909
1.57542,0,50,4.15312737223859
1.57542,0,60,4.74437610268406
1.57542,0,70,5.45984626412114
1.57542,0,80,6.23740905195947
1.57542,0,90,7.05135520088531
1.57542,0,100,7.92209980255686
1.57542,0,110,8.92109734274863
1.57542,0,120,10.1712943448768
1.57542,0,130,11.9946084316941
1.57542,0,140,15.9715090586974
1.57542,0,150,29.5229026667541
1.57542,0,160,7.94098138657131
1.57542,0,170,3.86261529159708
1.57542,0,180,4.26516912294671
