"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,2.99850419582966
1.57542,0,-170,1.93547879796407
1.57542,0,-160,9.0130552425628
1.57542,0,-150,35.4791031136951
1.57542,0,-140,15.2844062561169
1.57542,0,-130,12.3888871248116
1.57542,0,-120,10.8982923873784
1.57542,0,-110,9.76377816614697
1.57542,0,-100,8.76356058710658
1.57542,0,-90,7.79962102746561
1.57542,0,-80,6.82406275675063
1.57542,0,-70,5.84700871049872
1.57542,0,-60,4.92061235559082
1.57542,0,-50,4.12629236910485
1.57542,0,-40,3.57126456006835
1.57542,0,-30,3.34294441383434
1.57542,0,-20,3.40475757009774
1.57542,0,-10,3.58590357336535
1.57542,0,0,3.71237758307586
1.57542,0,10,3.70863732133853
1.57542,0,20,3.62275398855937
1.57542,0,30,3.60127646815349
1.57542,0,40,3.80293765960803
1.57542,0,50,4.28428515829454
1.57542,0,60,4.98552843203079
1.57542,0,70,5.8140245442454
1.57542,0,80,6.70164029994555
1.57542,0,90,7.61748008817721
1.57542,0,100,8.57202803534125
1.57542,0,110,9.61938039471128
1.57542,0,120,10.8675369386224
1.57542,0,130,12.6473380250883
1.57542,0,140,16.6954191008884
1.57542,0,150,26.3648593436369
1.57542,0,160,7.1147564502601
1.57542,0,170,2.54154602529603
1.57542,0,180,2.99850419582966
