"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,5.09507312957872
1.57542,0,-170,2.43990569672449
1.57542,0,-160,6.56750539488158
1.57542,0,-150,36.5555452021733
1.57542,0,-140,11.9180631803103
1.57542,0,-130,8.60299842760783
1.57542,0,-120,7.02305156955056
1.57542,0,-110,5.94020563291381
1.57542,0,-100,5.05363354077364
1.57542,0,-90,4.24285792011939
1.57542,0,-80,3.46391464295768
1.57542,0,-70,2.76479705229959
1.57542,0,-60,2.3098053038578
1.57542,0,-50,2.32892883073492
1.57542,0,-40,2.83477646553477
1.57542,0,-30,3.58239307923544
1.57542,0,-20,4.32778808552003
1.57542,0,-10,4.88740701511777
1.57542,0,0,5.13482793521722
1.57542,0,10,5.02283431170141
1.57542,0,20,4.60057352388995
1.57542,0,30,4.00209797610219
1.57542,0,40,3.41399876450632
1.57542,0,50,3.0348315215433
1.57542,0,60,3.00369992036156
1.57542,0,70,3.31768278005445
1.57542,0,80,3.87397892544158
1.57542,0,90,4.58758985558922
1.57542,0,100,5.44662651137029
1.57542,0,110,6.52111203598328
1.57542,0,120,7.97960697635853
1.57542,0,130,10.2966217699502
1.57542,0,140,15.7317242492518
1.57542,0,150,20.5079748957415
1.57542,0,160,5.5102456759249
1.57542,0,170,3.77063583307247
1.57542,0,180,5.09507312957872
