"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.19594789562979
1.57542,0,-170,2.26601152291899
1.57542,0,-160,8.65221317009782
1.57542,0,-150,38.2506219913995
1.57542,0,-140,14.5528214710332
1.57542,0,-130,11.4488360114501
1.57542,0,-120,9.88512972419663
1.57542,0,-110,8.73022848760941
1.57542,0,-100,7.74518679164553
1.57542,0,-90,6.8240724448154
1.57542,0,-80,5.9072072895
1.57542,0,-70,4.99367269210946
1.57542,0,-60,4.13141217402251
1.57542,0,-50,3.41066110557519
1.57542,0,-40,2.96518347761755
1.57542,0,-30,2.89760640238482
1.57542,0,-20,3.12729740727506
1.57542,0,-10,3.42842903495118
1.57542,0,0,3.60849871757619
1.57542,0,10,3.58827005770008
1.57542,0,20,3.41173871109985
1.57542,0,30,3.2315769946072
1.57542,0,40,3.24648209990132
1.57542,0,50,3.56858552067708
1.57542,0,60,4.15323537027288
1.57542,0,70,4.89049086986103
1.57542,0,80,5.69684642401495
1.57542,0,90,6.53568449514673
1.57542,0,100,7.41613946724458
1.57542,0,110,8.38612457503201
1.57542,0,120,9.53051809049784
1.57542,0,130,11.1071909803922
1.57542,0,140,14.4281203071757
1.57542,0,150,49.5826729859303
1.57542,0,160,8.29964867885595
1.57542,0,170,3.09642465382985
1.57542,0,180,3.1959478956298
