"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,2.7216103541573
1.57542,0,-170,2.34974527751983
1.57542,0,-160,9.28849852415072
1.57542,0,-150,35.9566857612627
1.57542,0,-140,15.2761845598569
1.57542,0,-130,12.3888938758834
1.57542,0,-120,10.9233824113598
1.57542,0,-110,9.8073964669025
1.57542,0,-100,8.8226003483467
1.57542,0,-90,7.87230804835755
1.57542,0,-80,6.90391636289594
1.57542,0,-70,5.92088864510813
1.57542,0,-60,4.96731830661327
1.57542,0,-50,4.11494497087102
1.57542,0,-40,3.46772409808883
1.57542,0,-30,3.13533759312516
1.57542,0,-20,3.12297708162979
1.57542,0,-10,3.27377205318616
1.57542,0,0,3.39824920013638
1.57542,0,10,3.40494552122605
1.57542,0,20,3.33430061005594
1.57542,0,30,3.3316636811367
1.57542,0,40,3.55317219312675
1.57542,0,50,4.04419958376782
1.57542,0,60,4.73381272812311
1.57542,0,70,5.52658903155257
1.57542,0,80,6.35700047159081
1.57542,0,90,7.19790487830869
1.57542,0,100,8.06094869010134
1.57542,0,110,8.98913003962099
1.57542,0,120,10.0465716602983
1.57542,0,130,11.4337679893496
1.57542,0,140,14.2726297607681
1.57542,0,150,35.3032990813082
1.57542,0,160,9.00391183835328
1.57542,0,170,3.01992402757729
1.57542,0,180,2.7216103541573
