"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.26773747386205
1.57542,0,-170,2.69636752135482
1.57542,0,-160,8.3770367278489
1.57542,0,-150,31.6511097170241
1.57542,0,-140,16.1041253874558
1.57542,0,-130,12.0301266073509
1.57542,0,-120,10.1163720057641
1.57542,0,-110,8.8203101020087
1.57542,0,-100,7.77621146538263
1.57542,0,-90,6.81461217354069
1.57542,0,-80,5.85320988943676
1.57542,0,-70,4.89554101203651
1.57542,0,-60,4.00727390359043
1.57542,0,-50,3.3057190139817
1.57542,0,-40,2.95046058152304
1.57542,0,-30,3.0221358368967
1.57542,0,-20,3.37370050439463
1.57542,0,-10,3.75186441663505
1.57542,0,0,3.97438845080424
1.57542,0,10,3.97827458594087
1.57542,0,20,3.81585720890205
1.57542,0,30,3.62712914968365
1.57542,0,40,3.57588446346358
1.57542,0,50,3.75840109550647
1.57542,0,60,4.16131514746662
1.57542,0,70,4.71192624077295
1.57542,0,80,5.33895800917928
1.57542,0,90,5.99680825943799
1.57542,0,100,6.67778151563898
1.57542,0,110,7.41661217893671
1.57542,0,120,8.28701330448485
1.57542,0,130,9.5049498472711
1.57542,0,140,12.1069366566606
1.57542,0,150,26.2514336795226
1.57542,0,160,9.12720551751681
1.57542,0,170,3.16287865114809
1.57542,0,180,3.26773747386206
