"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.29083659066321
1.57542,0,-170,2.75975916703208
1.57542,0,-160,7.79698400968784
1.57542,0,-150,34.6745450499178
1.57542,0,-140,15.162936057968
1.57542,0,-130,11.2788516907404
1.57542,0,-120,9.39458473814518
1.57542,0,-110,8.07412896751089
1.57542,0,-100,6.98812448142109
1.57542,0,-90,6.0015569590532
1.57542,0,-80,5.05683115133045
1.57542,0,-70,4.17247808792919
1.57542,0,-60,3.43495169747895
1.57542,0,-50,2.99246989704974
1.57542,0,-40,2.98522732869744
1.57542,0,-30,3.3680129547099
1.57542,0,-20,3.91305643312369
1.57542,0,-10,4.38813565453234
1.57542,0,0,4.64073046015678
1.57542,0,10,4.61810600484895
1.57542,0,20,4.37036631078546
1.57542,0,30,4.02990477837232
1.57542,0,40,3.76358929021251
1.57542,0,50,3.70423269472758
1.57542,0,60,3.89395867571158
1.57542,0,70,4.29359336949857
1.57542,0,80,4.84129982533384
1.57542,0,90,5.49665072092895
1.57542,0,100,6.26105694632979
1.57542,0,110,7.18184173926578
1.57542,0,120,8.35533456284824
1.57542,0,130,10.0605676399416
1.57542,0,140,13.6130005297377
1.57542,0,150,47.1471484506956
1.57542,0,160,7.55769874837149
1.57542,0,170,3.2761453834203
1.57542,0,180,4.29083659066321
