"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,2.21400138776891
1.57542,0,-170,3.97284728728199
1.57542,0,-160,13.3191683850691
1.57542,0,-150,23.1781714076552
1.57542,0,-140,15.3557361292072
1.57542,0,-130,13.7070296426009
1.57542,0,-120,12.7742986990385
1.57542,0,-110,11.915252789332
1.57542,0,-100,11.0122780626137
1.57542,0,-90,10.0130293428439
1.57542,0,-80,8.91091792360123
1.57542,0,-70,7.75058267276679
1.57542,0,-60,6.59424671811011
1.57542,0,-50,5.50381497304135
1.57542,0,-40,4.5503672121347
1.57542,0,-30,3.82033434350944
1.57542,0,-20,3.37959956617887
1.57542,0,-10,3.20355674297708
1.57542,0,0,3.18343557341868
1.57542,0,10,3.23887333234816
1.57542,0,20,3.39274773480165
1.57542,0,30,3.73401480967938
1.57542,0,40,4.31928496528055
1.57542,0,50,5.12635098876281
1.57542,0,60,6.0922996005342
1.57542,0,70,7.15708455338058
1.57542,0,80,8.27343025338135
1.57542,0,90,9.40283684886566
1.57542,0,100,10.5188373871368
1.57542,0,110,11.6094694456745
1.57542,0,120,12.6645041603602
1.57542,0,130,13.7341461714212
1.57542,0,140,15.456604492273
1.57542,0,150,24.257523915529
1.57542,0,160,12.198214933398
1.57542,0,170,3.86584565036582
1.57542,0,180,2.21400138776891
