"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.9363383211172
1.57542,0,-170,2.32337364875746
1.57542,0,-160,6.87406214318768
1.57542,0,-150,25.3852198559657
1.57542,0,-140,15.8825418984312
1.57542,0,-130,11.0930260419787
1.57542,0,-120,8.87932037244804
1.57542,0,-110,7.41296804859744
1.57542,0,-100,6.27165787317914
1.57542,0,-90,5.27274945137687
1.57542,0,-80,4.33337957506575
1.57542,0,-70,3.47130715378673
1.57542,0,-60,2.80315270899704
1.57542,0,-50,2.53130490226857
1.57542,0,-40,2.77541213722256
1.57542,0,-30,3.36937117997984
1.57542,0,-20,4.03914821672198
1.57542,0,-10,4.57205094868093
1.57542,0,0,4.83584091074367
1.57542,0,10,4.78777506091577
1.57542,0,20,4.48065908437673
1.57542,0,30,4.04494995352419
1.57542,0,40,3.64754455532247
1.57542,0,50,3.43742204440307
1.57542,0,60,3.48995033529307
1.57542,0,70,3.78791871304474
1.57542,0,80,4.26459798477004
1.57542,0,90,4.86062646754064
1.57542,0,100,5.55643662035167
1.57542,0,110,6.38068853773409
1.57542,0,120,7.41571384503904
1.57542,0,130,8.92468363177543
1.57542,0,140,12.1118891838752
1.57542,0,150,33.3508145865629
1.57542,0,160,7.71522189135837
1.57542,0,170,2.87805439627768
1.57542,0,180,3.93633832111721
