"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.32081980597896
1.57542,0,-170,2.29789537543324
1.57542,0,-160,8.16520751295024
1.57542,0,-150,56.1263378330947
1.57542,0,-140,14.4191490656386
1.57542,0,-130,11.0449131497197
1.57542,0,-120,9.47477124389253
1.57542,0,-110,8.40258936226193
1.57542,0,-100,7.51293929393043
1.57542,0,-90,6.65569329220387
1.57542,0,-80,5.7590161010143
1.57542,0,-70,4.83163915889064
1.57542,0,-60,3.93819210241589
1.57542,0,-50,3.1893846026629
1.57542,0,-40,2.74795646818454
1.57542,0,-30,2.73316110038767
1.57542,0,-20,3.03134021177749
1.57542,0,-10,3.38012873749184
1.57542,0,0,3.58103345185992
1.57542,0,10,3.56362543679478
1.57542,0,20,3.38537718326477
1.57542,0,30,3.21276939051333
1.57542,0,40,3.2500591859814
1.57542,0,50,3.59853722811959
1.57542,0,60,4.19877402019415
1.57542,0,70,4.93543286998591
1.57542,0,80,5.72505126374422
1.57542,0,90,6.53281155165066
1.57542,0,100,7.37440206944033
1.57542,0,110,8.31629584611939
1.57542,0,120,9.48315997234634
1.57542,0,130,11.220877964991
1.57542,0,140,15.1902607962738
1.57542,0,150,28.1530792464836
1.57542,0,160,7.17908536757707
1.57542,0,170,2.86503797949122
1.57542,0,180,3.32081980597895
