"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,5.91706261616742
1.57542,0,-170,3.69263574670372
1.57542,0,-160,5.51916251043117
1.57542,0,-150,22.1668512243648
1.57542,0,-140,15.2466976830988
1.57542,0,-130,10.1794942870075
1.57542,0,-120,7.94241961936666
1.57542,0,-110,6.51329345606363
1.57542,0,-100,5.45413059557946
1.57542,0,-90,4.59347322834174
1.57542,0,-80,3.85748097933866
1.57542,0,-70,3.27685374357428
1.57542,0,-60,2.97920797744277
1.57542,0,-50,3.09981031683008
1.57542,0,-40,3.6200711446843
1.57542,0,-30,4.36398602571162
1.57542,0,-20,5.11995358656058
1.57542,0,-10,5.69818192665721
1.57542,0,0,5.9604734691462
1.57542,0,10,5.85628733450092
1.57542,0,20,5.44111950010723
1.57542,0,30,4.85840348920447
1.57542,0,40,4.29534862716184
1.57542,0,50,3.92932921329343
1.57542,0,60,3.86682250012065
1.57542,0,70,4.10507428870813
1.57542,0,80,4.5730558442643
1.57542,0,90,5.21160695238202
1.57542,0,100,6.01760783386439
1.57542,0,110,7.05046666959334
1.57542,0,120,8.45686310848146
1.57542,0,130,10.703679840975
1.57542,0,140,16.122816857433
1.57542,0,150,20.0763152677819
1.57542,0,160,5.53312112944987
1.57542,0,170,4.50371000217452
1.57542,0,180,5.91706261616743
