"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,2.66154415187455
1.57542,0,-170,2.18683640722104
1.57542,0,-160,8.90659591948071
1.57542,0,-150,46.2645521922161
1.57542,0,-140,15.7471892316689
1.57542,0,-130,12.7071682022475
1.57542,0,-120,11.2114204034412
1.57542,0,-110,10.0782797849105
1.57542,0,-100,9.04874002330819
1.57542,0,-90,8.0153083888127
1.57542,0,-80,6.94084793969443
1.57542,0,-70,5.85071969928609
1.57542,0,-60,4.80170816531868
1.57542,0,-50,3.86970255052599
1.57542,0,-40,3.16576967084891
1.57542,0,-30,2.81858369822172
1.57542,0,-20,2.83757073840166
1.57542,0,-10,3.03298412372163
1.57542,0,0,3.18644306469683
1.57542,0,10,3.19855060870338
1.57542,0,20,3.11305654067559
1.57542,0,30,3.08521552032284
1.57542,0,40,3.28326152508672
1.57542,0,50,3.75723336907668
1.57542,0,60,4.43539094244441
1.57542,0,70,5.22346392620043
1.57542,0,80,6.05330815707143
1.57542,0,90,6.88166300455331
1.57542,0,100,7.69064416989841
1.57542,0,110,8.49758347609267
1.57542,0,120,9.36202669562531
1.57542,0,130,10.4737111139538
1.57542,0,140,12.7778102505776
1.57542,0,150,25.5246398883905
1.57542,0,160,9.26278350105369
1.57542,0,170,2.51810546747314
1.57542,0,180,2.66154415187456
