"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.72026521554177
1.57542,0,-170,2.72475943877121
1.57542,0,-160,7.40563776467967
1.57542,0,-150,46.1888683087284
1.57542,0,-140,13.9925018587252
1.57542,0,-130,10.3418698513674
1.57542,0,-120,8.50972739821272
1.57542,0,-110,7.2023886528768
1.57542,0,-100,6.13308162027664
1.57542,0,-90,5.18472927627171
1.57542,0,-80,4.2973435238674
1.57542,0,-70,3.4801836356409
1.57542,0,-60,2.82329830455931
1.57542,0,-50,2.50238360342056
1.57542,0,-40,2.66132588624772
1.57542,0,-30,3.18841716218207
1.57542,0,-20,3.81750517522938
1.57542,0,-10,4.32239637198539
1.57542,0,0,4.55998666401489
1.57542,0,10,4.48085438939798
1.57542,0,20,4.13423144428663
1.57542,0,30,3.65413483354997
1.57542,0,40,3.22901750830844
1.57542,0,50,3.04782607281219
1.57542,0,60,3.20358287798467
1.57542,0,70,3.64554845094911
1.57542,0,80,4.26890959400815
1.57542,0,90,5.00549711837859
1.57542,0,100,5.84701135320786
1.57542,0,110,6.83839778890281
1.57542,0,120,8.07812905867278
1.57542,0,130,9.86221099282504
1.57542,0,140,13.5955669609277
1.57542,0,150,36.3724976496425
1.57542,0,160,7.06161022858377
1.57542,0,170,3.49471778355729
1.57542,0,180,4.72026521554178
