"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.6792701896794
1.57542,0,-170,3.16462070926681
1.57542,0,-160,8.46178694968971
1.57542,0,-150,39.9467113753308
1.57542,0,-140,14.7756560322934
1.57542,0,-130,11.6815110791742
1.57542,0,-120,10.1293686763841
1.57542,0,-110,8.97370610882075
1.57542,0,-100,7.97223192507676
1.57542,0,-90,7.02546701753354
1.57542,0,-80,6.08161072986224
1.57542,0,-70,5.14659699494956
1.57542,0,-60,4.28099624207941
1.57542,0,-50,3.59772584048045
1.57542,0,-40,3.24608625619675
1.57542,0,-30,3.29776086553795
1.57542,0,-20,3.61936678306732
1.57542,0,-10,3.97195240330086
1.57542,0,0,4.17373160431004
1.57542,0,10,4.15881683431103
1.57542,0,20,3.98274514828956
1.57542,0,30,3.79897931312309
1.57542,0,40,3.78808489174109
1.57542,0,50,4.04651990136843
1.57542,0,60,4.5416215247974
1.57542,0,70,5.18606543909647
1.57542,0,80,5.91459202674034
1.57542,0,90,6.70811906078784
1.57542,0,100,7.60036598616219
1.57542,0,110,8.67827226286223
1.57542,0,120,10.0951346289762
1.57542,0,130,12.281653084885
1.57542,0,140,17.4585975939158
1.57542,0,150,21.5613635728249
1.57542,0,160,6.30605134279732
1.57542,0,170,3.65897130716335
1.57542,0,180,4.6792701896794
