"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.49754895132229
1.57542,0,-170,1.98125949496873
1.57542,0,-160,7.72831739105233
1.57542,0,-150,46.3611559741236
1.57542,0,-140,14.4538130004239
1.57542,0,-130,10.9326436734384
1.57542,0,-120,9.1833387683278
1.57542,0,-110,7.92545463848454
1.57542,0,-100,6.88424429496457
1.57542,0,-90,5.9427686064855
1.57542,0,-80,5.0362393725101
1.57542,0,-70,4.16390010639757
1.57542,0,-60,3.387160152399
1.57542,0,-50,2.83095292114742
1.57542,0,-40,2.65667382852772
1.57542,0,-30,2.89446766494289
1.57542,0,-20,3.34668820948705
1.57542,0,-10,3.76617345907396
1.57542,0,0,3.98525358444108
1.57542,0,10,3.93974077061113
1.57542,0,20,3.67247768411086
1.57542,0,30,3.32599873804395
1.57542,0,40,3.10880346018602
1.57542,0,50,3.19672057329452
1.57542,0,60,3.60856014209202
1.57542,0,70,4.23822524499881
1.57542,0,80,4.98199909005892
1.57542,0,90,5.79020311726462
1.57542,0,100,6.66797616836917
1.57542,0,110,7.66531636058193
1.57542,0,120,8.87865097206046
1.57542,0,130,10.6002774156138
1.57542,0,140,14.2567336309506
1.57542,0,150,36.2070111336232
1.57542,0,160,7.65686817406406
1.57542,0,170,2.93934950977182
1.57542,0,180,3.4975489513223
