"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,2.83287768429328
1.57542,0,-170,2.14827925731923
1.57542,0,-160,7.93682230063549
1.57542,0,-150,29.4311966220852
1.57542,0,-140,16.2986235464194
1.57542,0,-130,12.1452584512782
1.57542,0,-120,10.2343244444366
1.57542,0,-110,8.94419423167579
1.57542,0,-100,7.89903623384638
1.57542,0,-90,6.93127933388839
1.57542,0,-80,5.96231137590678
1.57542,0,-70,4.99488975050906
1.57542,0,-60,4.08808419800547
1.57542,0,-50,3.34873856482564
1.57542,0,-40,2.93188351948359
1.57542,0,-30,2.93895937784552
1.57542,0,-20,3.24934010814993
1.57542,0,-10,3.61010226560615
1.57542,0,0,3.83045096749279
1.57542,0,10,3.84250747678081
1.57542,0,20,3.69732896661907
1.57542,0,30,3.53570364597141
1.57542,0,40,3.52129896685115
1.57542,0,50,3.74548105756251
1.57542,0,60,4.18807143849285
1.57542,0,70,4.77343602166834
1.57542,0,80,5.43116663800503
1.57542,0,90,6.11869131475509
1.57542,0,100,6.83268178122241
1.57542,0,110,7.61167897477783
1.57542,0,120,8.53310366015241
1.57542,0,130,9.83035864691614
1.57542,0,140,12.6394525062027
1.57542,0,150,30.2843459559894
1.57542,0,160,8.60579754978684
1.57542,0,170,2.66774746078261
1.57542,0,180,2.83287768429328
