"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,2.77641125847783
1.57542,0,-170,2.63763998895443
1.57542,0,-160,10.2819771537113
1.57542,0,-150,26.8940537029035
1.57542,0,-140,13.9744666003217
1.57542,0,-130,11.4390018237781
1.57542,0,-120,10.1716322825421
1.57542,0,-110,9.23937658761576
1.57542,0,-100,8.4143254583303
1.57542,0,-90,7.57903758823066
1.57542,0,-80,6.67537604389862
1.57542,0,-70,5.71540368418156
1.57542,0,-60,4.75468349131842
1.57542,0,-50,3.87285916134498
1.57542,0,-40,3.18183688763679
1.57542,0,-30,2.80956660545418
1.57542,0,-20,2.78060642788621
1.57542,0,-10,2.93376242443735
1.57542,0,0,3.07082224050149
1.57542,0,10,3.10662669979455
1.57542,0,20,3.09663410592412
1.57542,0,30,3.19344560392813
1.57542,0,40,3.5310491459089
1.57542,0,50,4.11540523507125
1.57542,0,60,4.85730321795485
1.57542,0,70,5.66447861368116
1.57542,0,80,6.47914484368016
1.57542,0,90,7.28199860808925
1.57542,0,100,8.09966772601672
1.57542,0,110,9.01075028477476
1.57542,0,120,10.1489250175476
1.57542,0,130,11.8493004325973
1.57542,0,140,15.7114167604576
1.57542,0,150,29.1601538714994
1.57542,0,160,7.43415905142714
1.57542,0,170,2.48345644406452
1.57542,0,180,2.77641125847783
