"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,5.06186942924728
1.57542,0,-170,2.48449391183158
1.57542,0,-160,6.66062811151483
1.57542,0,-150,33.9784262200618
1.57542,0,-140,13.7343297971161
1.57542,0,-130,9.71474605988098
1.57542,0,-120,7.77122534757455
1.57542,0,-110,6.4675251405498
1.57542,0,-100,5.46602156916907
1.57542,0,-90,4.61327785643462
1.57542,0,-80,3.82152457152778
1.57542,0,-70,3.0845540214876
1.57542,0,-60,2.49338439730667
1.57542,0,-50,2.24618075121902
1.57542,0,-40,2.49378061718924
1.57542,0,-30,3.08881825831319
1.57542,0,-20,3.75415761648003
1.57542,0,-10,4.27519122482868
1.57542,0,0,4.51994621698563
1.57542,0,10,4.44321957505778
1.57542,0,20,4.09043032480166
1.57542,0,30,3.58556666227489
1.57542,0,40,3.1052724877658
1.57542,0,50,2.83749974194038
1.57542,0,60,2.89800001418268
1.57542,0,70,3.25838060048548
1.57542,0,80,3.81271751519017
1.57542,0,90,4.48388345958913
1.57542,0,100,5.26264218813593
1.57542,0,110,6.20899281770973
1.57542,0,120,7.4562166051164
1.57542,0,130,9.3681753839646
1.57542,0,140,13.5773717789767
1.57542,0,150,27.9481121418848
1.57542,0,160,6.28921239238274
1.57542,0,170,3.81517737134336
1.57542,0,180,5.06186942924729
