"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.89304573731017
1.57542,0,-170,2.58913503332959
1.57542,0,-160,6.61756895648337
1.57542,0,-150,47.5729585249809
1.57542,0,-140,12.9381050479643
1.57542,0,-130,9.26036086026891
1.57542,0,-120,7.42900892490931
1.57542,0,-110,6.1424305505091
1.57542,0,-100,5.10681730603473
1.57542,0,-90,4.19814274215983
1.57542,0,-80,3.35309052961122
1.57542,0,-70,2.59348057009741
1.57542,0,-60,2.06401564609133
1.57542,0,-50,2.02180347483608
1.57542,0,-40,2.51353421346641
1.57542,0,-30,3.26469925103383
1.57542,0,-20,4.01166475848617
1.57542,0,-10,4.5696091183051
1.57542,0,0,4.81708364570794
1.57542,0,10,4.71136659179927
1.57542,0,20,4.29926422502768
1.57542,0,30,3.70377738675644
1.57542,0,40,3.09890866874067
1.57542,0,50,2.68713366078697
1.57542,0,60,2.63866296510484
1.57542,0,70,2.968221099298
1.57542,0,80,3.55356350842207
1.57542,0,90,4.28820150675956
1.57542,0,100,5.14371247754024
1.57542,0,110,6.16119066706006
1.57542,0,120,7.4483522343477
1.57542,0,130,9.33365942043915
1.57542,0,140,13.351705591639
1.57542,0,150,30.4039210957993
1.57542,0,160,6.26212674675869
1.57542,0,170,3.33217116882413
1.57542,0,180,4.89304573731018
