"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.91192236298885
1.57542,0,-170,3.18490208699925
1.57542,0,-160,10.1576617083576
1.57542,0,-150,26.8349740772282
1.57542,0,-140,14.4306513806876
1.57542,0,-130,12.0787856196635
1.57542,0,-120,10.8391990478838
1.57542,0,-110,9.83971641141736
1.57542,0,-100,8.90680345490249
1.57542,0,-90,7.96892193348863
1.57542,0,-80,6.99198365206463
1.57542,0,-70,5.99124318853007
1.57542,0,-60,5.02145401176674
1.57542,0,-50,4.16985329828172
1.57542,0,-40,3.55778218425171
1.57542,0,-30,3.29474177486629
1.57542,0,-20,3.35470509646403
1.57542,0,-10,3.55405751084805
1.57542,0,0,3.7044199005594
1.57542,0,10,3.72707659198603
1.57542,0,20,3.67309492658496
1.57542,0,30,3.68689896178955
1.57542,0,40,3.9106116452411
1.57542,0,50,4.38066675825669
1.57542,0,60,5.0333873723369
1.57542,0,70,5.78716134877733
1.57542,0,80,6.58976616747219
1.57542,0,90,7.42830371549012
1.57542,0,100,8.33766978497303
1.57542,0,110,9.40395720206302
1.57542,0,120,10.7675532295194
1.57542,0,130,12.797645790965
1.57542,0,140,17.3767261541534
1.57542,0,150,24.7724569560829
1.57542,0,160,7.31447904652765
1.57542,0,170,3.37603607020549
1.57542,0,180,3.91192236298885
