"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.27668145058589
1.57542,0,-170,2.24835045391809
1.57542,0,-160,8.38196282084326
1.57542,0,-150,38.9593952929799
1.57542,0,-140,14.4764122808703
1.57542,0,-130,11.2267887458579
1.57542,0,-120,9.61099678852646
1.57542,0,-110,8.45771384074223
1.57542,0,-100,7.48596890763305
1.57542,0,-90,6.57665872925794
1.57542,0,-80,5.68157420186751
1.57542,0,-70,4.81964872435461
1.57542,0,-60,4.05868993739194
1.57542,0,-50,3.50550487928273
1.57542,0,-40,3.28340422920749
1.57542,0,-30,3.42633714335925
1.57542,0,-20,3.79246958312718
1.57542,0,-10,4.16046523461784
1.57542,0,0,4.35902972422984
1.57542,0,10,4.32241078960322
1.57542,0,20,4.10297122026302
1.57542,0,30,3.85101487037185
1.57542,0,40,3.74781303237363
1.57542,0,50,3.89812355616833
1.57542,0,60,4.27745974315377
1.57542,0,70,4.79987182533631
1.57542,0,80,5.39747339038239
1.57542,0,90,6.04157984267964
1.57542,0,100,6.74337781414494
1.57542,0,110,7.55966230926352
1.57542,0,120,8.60896076236489
1.57542,0,130,10.2130569760812
1.57542,0,140,13.8116282835368
1.57542,0,150,34.928276314464
1.57542,0,160,6.83779407824894
1.57542,0,170,3.12941266548352
1.57542,0,180,4.27668145058589
