"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.3027118959317
1.57542,0,-170,2.89928524664479
1.57542,0,-160,9.04604625604746
1.57542,0,-150,66.3910096023287
1.57542,0,-140,15.5504836416753
1.57542,0,-130,12.2264736089548
1.57542,0,-120,10.6178255745455
1.57542,0,-110,9.45592962790774
1.57542,0,-100,8.45351435385859
1.57542,0,-90,7.48428694969961
1.57542,0,-80,6.48797605096602
1.57542,0,-70,5.47310948399854
1.57542,0,-60,4.4970735112
1.57542,0,-50,3.65545347785747
1.57542,0,-40,3.08850694463603
1.57542,0,-30,2.92050607094867
1.57542,0,-20,3.09225860422815
1.57542,0,-10,3.37024079735449
1.57542,0,0,3.54997793619364
1.57542,0,10,3.55498575963279
1.57542,0,20,3.44135475841822
1.57542,0,30,3.36645654170099
1.57542,0,40,3.50163628614642
1.57542,0,50,3.90968482797645
1.57542,0,60,4.52707258270672
1.57542,0,70,5.25741390301812
1.57542,0,80,6.03383431419772
1.57542,0,90,6.82994266686033
1.57542,0,100,7.66055765236684
1.57542,0,110,8.57666274275698
1.57542,0,120,9.66330869032296
1.57542,0,130,11.17136500283
1.57542,0,140,14.3731771759409
1.57542,0,150,61.8872622485655
1.57542,0,160,8.36483444581224
1.57542,0,170,3.11969604257499
1.57542,0,180,3.30271189593171
