"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.97491760995479
1.57542,0,-170,3.1764009391357
1.57542,0,-160,8.06546979188731
1.57542,0,-150,39.8390228375356
1.57542,0,-140,13.9638113977879
1.57542,0,-130,10.679857052106
1.57542,0,-120,9.04168044835114
1.57542,0,-110,7.8839209857055
1.57542,0,-100,6.94313856113146
1.57542,0,-90,6.0990320229522
1.57542,0,-80,5.28050277091457
1.57542,0,-70,4.47978864834662
1.57542,0,-60,3.74960703734031
1.57542,0,-50,3.19800625722494
1.57542,0,-40,2.96651148582771
1.57542,0,-30,3.10879137005477
1.57542,0,-20,3.48156251083008
1.57542,0,-10,3.85603633245838
1.57542,0,0,4.05999385704682
1.57542,0,10,4.02601509933555
1.57542,0,20,3.79888365122229
1.57542,0,30,3.52249801448556
1.57542,0,40,3.39198954329724
1.57542,0,50,3.54958161471968
1.57542,0,60,3.99522151135861
1.57542,0,70,4.63500105351085
1.57542,0,80,5.37969625797901
1.57542,0,90,6.18539795486464
1.57542,0,100,7.06532771119342
1.57542,0,110,8.09740315511104
1.57542,0,120,9.44241967885063
1.57542,0,130,11.53779824375
1.57542,0,140,16.4763721206998
1.57542,0,150,22.4812113202378
1.57542,0,160,6.54965189305627
1.57542,0,170,4.05732229308413
1.57542,0,180,4.97491760995479
