"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.46778429729677
1.57542,0,-170,2.74695459073446
1.57542,0,-160,7.27285210739325
1.57542,0,-150,27.1109511071187
1.57542,0,-140,16.497905642066
1.57542,0,-130,12.1847154136513
1.57542,0,-120,10.2258679621374
1.57542,0,-110,8.89578577447296
1.57542,0,-100,7.8160211078833
1.57542,0,-90,6.83050975430026
1.57542,0,-80,5.85816116772394
1.57542,0,-70,4.88902541989257
1.57542,0,-60,3.97481459306536
1.57542,0,-50,3.23176658896295
1.57542,0,-40,2.84210648397825
1.57542,0,-30,2.91486617963198
1.57542,0,-20,3.28869822353573
1.57542,0,-10,3.6790444450408
1.57542,0,0,3.89020562632661
1.57542,0,10,3.85908418211969
1.57542,0,20,3.64687482417046
1.57542,0,30,3.41525079223101
1.57542,0,40,3.36129892153078
1.57542,0,50,3.59767316078451
1.57542,0,60,4.09013119394198
1.57542,0,70,4.73940120943234
1.57542,0,80,5.46829837319849
1.57542,0,90,6.24263827311958
1.57542,0,100,7.07303488168213
1.57542,0,110,8.01686865372143
1.57542,0,120,9.19188631504395
1.57542,0,130,10.94614685746
1.57542,0,140,14.9720175240113
1.57542,0,150,27.1132099638857
1.57542,0,160,6.9326347873977
1.57542,0,170,3.84076413903997
1.57542,0,180,4.46778429729678
