"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.14413488588885
1.57542,0,-170,2.12448797452194
1.57542,0,-160,8.39960096640878
1.57542,0,-150,60.5733582619942
1.57542,0,-140,15.1673843478802
1.57542,0,-130,11.9016450792756
1.57542,0,-120,10.2762783202438
1.57542,0,-110,9.08131148932927
1.57542,0,-100,8.06520641856992
1.57542,0,-90,7.11975467190492
1.57542,0,-80,6.18432933552799
1.57542,0,-70,5.25660813381672
1.57542,0,-60,4.38245868976739
1.57542,0,-50,3.64757097399169
1.57542,0,-40,3.17652945023054
1.57542,0,-30,3.06765835729174
1.57542,0,-20,3.25587686242607
1.57542,0,-10,3.53126199100685
1.57542,0,0,3.70375445457174
1.57542,0,10,3.69243650128952
1.57542,0,20,3.54005260153306
1.57542,0,30,3.39462505494699
1.57542,0,40,3.44039397160947
1.57542,0,50,3.77370189114164
1.57542,0,60,4.35001816747081
1.57542,0,70,5.0685719879033
1.57542,0,80,5.85272218443246
1.57542,0,90,6.66943877257018
1.57542,0,100,7.52928734090146
1.57542,0,110,8.47962778619131
1.57542,0,120,9.6023993412484
1.57542,0,130,11.1479915469868
1.57542,0,140,14.404190830984
1.57542,0,150,58.0977013461507
1.57542,0,160,8.2837277945479
1.57542,0,170,2.99283212288082
1.57542,0,180,3.14413488588885
