"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.22799853032451
1.57542,0,-170,1.98423322337124
1.57542,0,-160,6.6226346531271
1.57542,0,-150,44.5664555190206
1.57542,0,-140,13.4116784302867
1.57542,0,-130,9.89851673542151
1.57542,0,-120,8.18479987865953
1.57542,0,-110,6.96961210010042
1.57542,0,-100,5.96407482899455
1.57542,0,-90,5.04253114656899
1.57542,0,-80,4.13467121712352
1.57542,0,-70,3.23475095326004
1.57542,0,-60,2.40866301065687
1.57542,0,-50,1.84338218667029
1.57542,0,-40,1.84182801187916
1.57542,0,-30,2.3579041708404
1.57542,0,-20,3.00891670281136
1.57542,0,-10,3.52433088096558
1.57542,0,0,3.76202342969337
1.57542,0,10,3.67699504635488
1.57542,0,20,3.31808074591254
1.57542,0,30,2.82253408807886
1.57542,0,40,2.4094253840634
1.57542,0,50,2.33072999079935
1.57542,0,60,2.67639583441323
1.57542,0,70,3.30801018044421
1.57542,0,80,4.07382049948713
1.57542,0,90,4.90294162584361
1.57542,0,100,5.79431581604605
1.57542,0,110,6.80172124731008
1.57542,0,120,8.03460960009999
1.57542,0,130,9.81146041951478
1.57542,0,140,13.661170349565
1.57542,0,150,30.2832875399467
1.57542,0,160,6.18224943906101
1.57542,0,170,2.73766357688838
1.57542,0,180,4.22799853032451
