"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.78004053280541
1.57542,0,-170,2.00952478311772
1.57542,0,-160,8.40463013248868
1.57542,0,-150,28.2362521021439
1.57542,0,-140,12.6089972045564
1.57542,0,-130,9.75976615144835
1.57542,0,-120,8.3725259262441
1.57542,0,-110,7.3954817554989
1.57542,0,-100,6.55755989093986
1.57542,0,-90,5.72862585562147
1.57542,0,-80,4.85026237994565
1.57542,0,-70,3.9366941288047
1.57542,0,-60,3.05784190554298
1.57542,0,-50,2.35276280909685
1.57542,0,-40,2.06045247143779
1.57542,0,-30,2.30052809691796
1.57542,0,-20,2.8114549556428
1.57542,0,-10,3.27372859471973
1.57542,0,0,3.50042792268827
1.57542,0,10,3.42436124232697
1.57542,0,20,3.08978165666764
1.57542,0,30,2.65133488529763
1.57542,0,40,2.36243757037396
1.57542,0,50,2.4620150959052
1.57542,0,60,2.94581860212132
1.57542,0,70,3.63436031745154
1.57542,0,80,4.38522266900497
1.57542,0,90,5.12778105368223
1.57542,0,100,5.85585103441313
1.57542,0,110,6.63970091431815
1.57542,0,120,7.63834814377683
1.57542,0,130,9.22711770963321
1.57542,0,140,12.9014042805233
1.57542,0,150,37.0448030610126
1.57542,0,160,7.09059664577779
1.57542,0,170,2.94274968168317
1.57542,0,180,3.78004053280541
