"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.80580544672235
1.57542,0,-170,2.40109070949734
1.57542,0,-160,8.75233846053378
1.57542,0,-150,32.9167061715927
1.57542,0,-140,13.9134204458982
1.57542,0,-130,10.7837437199281
1.57542,0,-120,9.14968821790255
1.57542,0,-110,7.93725056352228
1.57542,0,-100,6.90746286608787
1.57542,0,-90,5.95800701126303
1.57542,0,-80,5.03517313171954
1.57542,0,-70,4.14343555967488
1.57542,0,-60,3.34366315749195
1.57542,0,-50,2.76181997109282
1.57542,0,-40,2.5729834097438
1.57542,0,-30,2.81899820609309
1.57542,0,-20,3.28809064781887
1.57542,0,-10,3.71769353535328
1.57542,0,0,3.93739200839738
1.57542,0,10,3.8886147519603
1.57542,0,20,3.62151681769943
1.57542,0,30,3.28014307815646
1.57542,0,40,3.06342680149765
1.57542,0,50,3.13297831063591
1.57542,0,60,3.5073442458349
1.57542,0,70,4.0931445820691
1.57542,0,80,4.7959827569918
1.57542,0,90,5.5672211532346
1.57542,0,100,6.40813349411514
1.57542,0,110,7.36291958935946
1.57542,0,120,8.51455110158863
1.57542,0,130,10.1053920489991
1.57542,0,140,13.3166287424791
1.57542,0,150,37.4137586578398
1.57542,0,160,8.11830769112518
1.57542,0,170,3.09300971315511
1.57542,0,180,3.80580544672236
