"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.24091008824529
1.57542,0,-170,2.00815763958525
1.57542,0,-160,7.44619291178833
1.57542,0,-150,47.2898711024928
1.57542,0,-140,14.1157001489288
1.57542,0,-130,10.9767129724268
1.57542,0,-120,9.51724250771463
1.57542,0,-110,8.49874209470314
1.57542,0,-100,7.6240758311345
1.57542,0,-90,6.75855526983357
1.57542,0,-80,5.8423407307058
1.57542,0,-70,4.88750704254514
1.57542,0,-60,3.95340476934659
1.57542,0,-50,3.1391457286145
1.57542,0,-40,2.60246476243794
1.57542,0,-30,2.49433469040573
1.57542,0,-20,2.73769327442768
1.57542,0,-10,3.05938030331682
1.57542,0,0,3.24215369077466
1.57542,0,10,3.20883792004088
1.57542,0,20,3.02075069326725
1.57542,0,30,2.8586550721747
1.57542,0,40,2.93653456045821
1.57542,0,50,3.33030087855332
1.57542,0,60,3.94323728481997
1.57542,0,70,4.6503721262722
1.57542,0,80,5.37629374214942
1.57542,0,90,6.09233434918889
1.57542,0,100,6.81260902721234
1.57542,0,110,7.60372796795933
1.57542,0,120,8.60154508863766
1.57542,0,130,10.1618789691516
1.57542,0,140,13.9143512381091
1.57542,0,150,27.617481136859
1.57542,0,160,5.767348336187
1.57542,0,170,2.99145317580889
1.57542,0,180,4.24091008824529
