"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.78774711185106
1.57542,0,-170,2.49427120395492
1.57542,0,-160,7.16507178934618
1.57542,0,-150,35.2371479032654
1.57542,0,-140,13.9072760443386
1.57542,0,-130,9.80927946463892
1.57542,0,-120,7.77963315646016
1.57542,0,-110,6.39977774834935
1.57542,0,-100,5.34868881126842
1.57542,0,-90,4.49176333361905
1.57542,0,-80,3.7530594028188
1.57542,0,-70,3.13984162948816
1.57542,0,-60,2.76001117120876
1.57542,0,-50,2.7707915208986
1.57542,0,-40,3.20026105704689
1.57542,0,-30,3.87771064298207
1.57542,0,-20,4.57770888105718
1.57542,0,-10,5.10979188304947
1.57542,0,0,5.34613780279819
1.57542,0,10,5.24474629068255
1.57542,0,20,4.85876894108198
1.57542,0,30,4.31966461370348
1.57542,0,40,3.80121782014685
1.57542,0,50,3.47339398244097
1.57542,0,60,3.4425199275714
1.57542,0,70,3.70792374762061
1.57542,0,80,4.19932414767275
1.57542,0,90,4.85597719744276
1.57542,0,100,5.67266411641303
1.57542,0,110,6.71074859634501
1.57542,0,120,8.11671925064521
1.57542,0,130,10.320080381486
1.57542,0,140,15.3376689482577
1.57542,0,150,22.6914272124366
1.57542,0,160,6.0580134234673
1.57542,0,170,3.55376819405355
1.57542,0,180,4.78774711185105
