"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.81954803366412
1.57542,0,-170,2.49428339929063
1.57542,0,-160,8.19691219374306
1.57542,0,-150,37.5527019530933
1.57542,0,-140,16.1695864337895
1.57542,0,-130,12.7246228819966
1.57542,0,-120,11.090182545398
1.57542,0,-110,9.91314851953658
1.57542,0,-100,8.88842670233747
1.57542,0,-90,7.88931616952287
1.57542,0,-80,6.8729514217988
1.57542,0,-70,5.86335081759751
1.57542,0,-60,4.91656736802064
1.57542,0,-50,4.10778466857478
1.57542,0,-40,3.53888191929417
1.57542,0,-30,3.30396313534522
1.57542,0,-20,3.37779123969838
1.57542,0,-10,3.58669919079068
1.57542,0,0,3.74361398018621
1.57542,0,10,3.76109988650287
1.57542,0,20,3.67819787190977
1.57542,0,30,3.63473214128123
1.57542,0,40,3.79212300366131
1.57542,0,50,4.22509106873097
1.57542,0,60,4.89404394001981
1.57542,0,70,5.71477697862822
1.57542,0,80,6.61582076267561
1.57542,0,90,7.55585566173313
1.57542,0,100,8.53431182736017
1.57542,0,110,9.599796414429
1.57542,0,120,10.8607709843124
1.57542,0,130,12.6440350755668
1.57542,0,140,16.6083393219013
1.57542,0,150,28.0202955370123
1.57542,0,160,7.74744203246596
1.57542,0,170,3.57754493762202
1.57542,0,180,3.81954803366412
