"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,6.36149589087523
1.57542,0,-170,4.07759538223891
1.57542,0,-160,6.06871611214005
1.57542,0,-150,27.8214531960397
1.57542,0,-140,13.4717819903292
1.57542,0,-130,9.19039844096429
1.57542,0,-120,7.21993347599518
1.57542,0,-110,5.94108947054559
1.57542,0,-100,4.98594472359313
1.57542,0,-90,4.19859451600895
1.57542,0,-80,3.49868281486422
1.57542,0,-70,2.90619343485666
1.57542,0,-60,2.55624785221085
1.57542,0,-50,2.62804717173992
1.57542,0,-40,3.1305116798329
1.57542,0,-30,3.8682421144783
1.57542,0,-20,4.61465256865731
1.57542,0,-10,5.18085642543992
1.57542,0,0,5.43482059647943
1.57542,0,10,5.32929590631304
1.57542,0,20,4.9172771786977
1.57542,0,30,4.33783578131057
1.57542,0,40,3.78090595306242
1.57542,0,50,3.4393299693045
1.57542,0,60,3.43322620207668
1.57542,0,70,3.74733604356727
1.57542,0,80,4.28513334048546
1.57542,0,90,4.97426300180857
1.57542,0,100,5.81564971853073
1.57542,0,110,6.89045036315745
1.57542,0,120,8.38768174255295
1.57542,0,130,10.8701946401619
1.57542,0,140,17.2495960882547
1.57542,0,150,17.3964327761623
1.57542,0,160,5.14574287176347
1.57542,0,170,5.04275384141408
1.57542,0,180,6.36149589087522
