"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.08208827270604
1.57542,0,-170,2.83916810455254
1.57542,0,-160,8.79921360431354
1.57542,0,-150,35.8914828769963
1.57542,0,-140,14.0279635775446
1.57542,0,-130,10.8280248688924
1.57542,0,-120,9.26429168323469
1.57542,0,-110,8.1785262506506
1.57542,0,-100,7.29166269092282
1.57542,0,-90,6.47058141495127
1.57542,0,-80,5.6427011554079
1.57542,0,-70,4.80786370751006
1.57542,0,-60,4.02595391291312
1.57542,0,-50,3.40596200501279
1.57542,0,-40,3.09079647582855
1.57542,0,-30,3.15285958211485
1.57542,0,-20,3.47002518925136
1.57542,0,-10,3.81475375100137
1.57542,0,0,4.01177832098877
1.57542,0,10,3.99820846400979
1.57542,0,20,3.83021447166445
1.57542,0,30,3.66166448655106
1.57542,0,40,3.67450803168076
1.57542,0,50,3.96337418602259
1.57542,0,60,4.48891466056111
1.57542,0,70,5.15725121988471
1.57542,0,80,5.89854889921786
1.57542,0,90,6.6896073717077
1.57542,0,100,7.55959449862975
1.57542,0,110,8.59434429649484
1.57542,0,120,9.95640799666382
1.57542,0,130,12.0933783038511
1.57542,0,140,17.2103022489943
1.57542,0,150,21.8756687396973
1.57542,0,160,6.47596501533517
1.57542,0,170,3.32552142036333
1.57542,0,180,4.08208827270603
