"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.60052755323794
1.57542,0,-170,2.20395522911174
1.57542,0,-160,8.03134405074001
1.57542,0,-150,53.3040439793866
1.57542,0,-140,14.373145521118
1.57542,0,-130,11.0136041142527
1.57542,0,-120,9.35505931031335
1.57542,0,-110,8.1736058856334
1.57542,0,-100,7.1929333733439
1.57542,0,-90,6.28069019639369
1.57542,0,-80,5.36269868977833
1.57542,0,-70,4.43107576905273
1.57542,0,-60,3.52730489607804
1.57542,0,-50,2.74155983987809
1.57542,0,-40,2.24457756747043
1.57542,0,-30,2.21059202379912
1.57542,0,-20,2.53307811012884
1.57542,0,-10,2.90562346929185
1.57542,0,0,3.11123410605881
1.57542,0,10,3.07329653374403
1.57542,0,20,2.83977741887829
1.57542,0,30,2.57299934472818
1.57542,0,40,2.50895895878318
1.57542,0,50,2.8028083759277
1.57542,0,60,3.40041823673184
1.57542,0,70,4.16404428409986
1.57542,0,80,4.99490844557296
1.57542,0,90,5.84265062569587
1.57542,0,100,6.6980388378039
1.57542,0,110,7.58956211623193
1.57542,0,120,8.57908561887489
1.57542,0,130,9.86333599733752
1.57542,0,140,12.4693561030943
1.57542,0,150,27.7434977853926
1.57542,0,160,8.60328343849134
1.57542,0,170,3.21160406267731
1.57542,0,180,3.60052755323794
