"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.74063770056567
1.57542,0,-170,2.32180656409678
1.57542,0,-160,7.53867564709676
1.57542,0,-150,45.8302762906428
1.57542,0,-140,13.9256441221695
1.57542,0,-130,10.9836457586994
1.57542,0,-120,9.67489098471992
1.57542,0,-110,8.75163514471971
1.57542,0,-100,7.92781013825888
1.57542,0,-90,7.08150345419191
1.57542,0,-80,6.16575270220101
1.57542,0,-70,5.20059421493369
1.57542,0,-60,4.24672083276244
1.57542,0,-50,3.39867344084403
1.57542,0,-40,2.803690519336
1.57542,0,-30,2.61428553261023
1.57542,0,-20,2.78916434334376
1.57542,0,-10,3.07593272845189
1.57542,0,0,3.25060714955995
1.57542,0,10,3.2292806278257
1.57542,0,20,3.07435785961783
1.57542,0,30,2.9720152320753
1.57542,0,40,3.13124982744718
1.57542,0,50,3.60952403909926
1.57542,0,60,4.3013468292418
1.57542,0,70,5.08272955839404
1.57542,0,80,5.87929294817412
1.57542,0,90,6.66326757733806
1.57542,0,100,7.44830093410974
1.57542,0,110,8.29166120480324
1.57542,0,120,9.30900763094725
1.57542,0,130,10.8456980032654
1.57542,0,140,14.6069771476005
1.57542,0,150,26.8458908721164
1.57542,0,160,6.32152291647715
1.57542,0,170,2.84262703593533
1.57542,0,180,3.74063770056567
