"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.73048074595567
1.57542,0,-170,2.1579257791333
1.57542,0,-160,7.56860041580664
1.57542,0,-150,26.0418185684602
1.57542,0,-140,11.2299633648998
1.57542,0,-130,8.37796526489271
1.57542,0,-120,6.99421128268666
1.57542,0,-110,6.02538112700813
1.57542,0,-100,5.20855282050945
1.57542,0,-90,4.43165497947046
1.57542,0,-80,3.65004451795203
1.57542,0,-70,2.90032936499096
1.57542,0,-60,2.32088023166166
1.57542,0,-50,2.15523730036491
1.57542,0,-40,2.51838934973981
1.57542,0,-30,3.19116918214523
1.57542,0,-20,3.89564512906649
1.57542,0,-10,4.4318535715153
1.57542,0,0,4.67073061085347
1.57542,0,10,4.56521417771607
1.57542,0,20,4.16354251782992
1.57542,0,30,3.60107735763689
1.57542,0,40,3.07545692178452
1.57542,0,50,2.80372470478772
1.57542,0,60,2.91600997350178
1.57542,0,70,3.36271945743552
1.57542,0,80,4.01392675974869
1.57542,0,90,4.78554497728273
1.57542,0,100,5.67158261868899
1.57542,0,110,6.74542220893452
1.57542,0,120,8.17339596331141
1.57542,0,130,10.4074354302258
1.57542,0,140,15.5520986974023
1.57542,0,150,21.8595473292674
1.57542,0,160,5.92263640740202
1.57542,0,170,3.60813410046886
1.57542,0,180,4.73048074595566
