"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.82614867981418
1.57542,0,-170,2.31400830921025
1.57542,0,-160,8.09070799375504
1.57542,0,-150,37.7497724650108
1.57542,0,-140,15.2326990471312
1.57542,0,-130,11.4716337329114
1.57542,0,-120,9.65328751233776
1.57542,0,-110,8.38983506166206
1.57542,0,-100,7.35872036386778
1.57542,0,-90,6.42386405679693
1.57542,0,-80,5.52644595942847
1.57542,0,-70,4.68254138830544
1.57542,0,-60,3.96659404669651
1.57542,0,-50,3.49647290031789
1.57542,0,-40,3.388548372505
1.57542,0,-30,3.63821639617736
1.57542,0,-20,4.07660212284137
1.57542,0,-10,4.48814786840574
1.57542,0,0,4.71606497839948
1.57542,0,10,4.70312310707285
1.57542,0,20,4.49837326101762
1.57542,0,30,4.23378970336069
1.57542,0,40,4.06892311398784
1.57542,0,50,4.11659325151157
1.57542,0,60,4.39799377593579
1.57542,0,70,4.86891554816951
1.57542,0,80,5.47474689913186
1.57542,0,90,6.18324778100659
1.57542,0,100,7.00099675822908
1.57542,0,110,7.97989974293803
1.57542,0,120,9.22627046267743
1.57542,0,130,11.0505619479088
1.57542,0,140,14.9493701210651
1.57542,0,150,31.3490114511691
1.57542,0,160,7.27572387490853
1.57542,0,170,2.97842568885209
1.57542,0,180,3.82614867981418
