"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,2.5756763219345
1.57542,0,-170,2.15783573540021
1.57542,0,-160,9.26743881782705
1.57542,0,-150,35.9928857988364
1.57542,0,-140,14.8767576784761
1.57542,0,-130,11.9344879922902
1.57542,0,-120,10.515830150739
1.57542,0,-110,9.47431228477465
1.57542,0,-100,8.54848137450735
1.57542,0,-90,7.62164161451087
1.57542,0,-80,6.6367399838347
1.57542,0,-70,5.59862301051357
1.57542,0,-60,4.55185152922128
1.57542,0,-50,3.57037586978984
1.57542,0,-40,2.77871734466606
1.57542,0,-30,2.3510601257469
1.57542,0,-20,2.34387723260958
1.57542,0,-10,2.54155523696983
1.57542,0,0,2.69122409659348
1.57542,0,10,2.69683419444977
1.57542,0,20,2.62707489491401
1.57542,0,30,2.6689383533537
1.57542,0,40,2.99202217140305
1.57542,0,50,3.59895142699048
1.57542,0,60,4.3794147602466
1.57542,0,70,5.2321966990505
1.57542,0,80,6.09592059711568
1.57542,0,90,6.940806077841
1.57542,0,100,7.77060203156338
1.57542,0,110,8.62943853895213
1.57542,0,120,9.6064572591022
1.57542,0,130,10.9631827353446
1.57542,0,140,14.0158628774708
1.57542,0,150,54.6483538452841
1.57542,0,160,7.81809834671379
1.57542,0,170,2.56186529174218
1.57542,0,180,2.5756763219345
