"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.82594373185414
1.57542,0,-170,2.33686893454916
1.57542,0,-160,7.1570236335658
1.57542,0,-150,29.5242512508794
1.57542,0,-140,15.5744587219686
1.57542,0,-130,11.6450332569959
1.57542,0,-120,9.8754272573405
1.57542,0,-110,8.67745986969376
1.57542,0,-100,7.68807187769541
1.57542,0,-90,6.75310987338436
1.57542,0,-80,5.8057375157805
1.57542,0,-70,4.8577530783598
1.57542,0,-60,3.97554434069174
1.57542,0,-50,3.27159839569732
1.57542,0,-40,2.90047346464102
1.57542,0,-30,2.94813529250139
1.57542,0,-20,3.27743756659916
1.57542,0,-10,3.63358740282401
1.57542,0,0,3.82487663142104
1.57542,0,10,3.77982321920992
1.57542,0,20,3.55330368217988
1.57542,0,30,3.31088273431453
1.57542,0,40,3.2618750945722
1.57542,0,50,3.5215445975902
1.57542,0,60,4.04046174840626
1.57542,0,70,4.70488065797311
1.57542,0,80,5.43225930606263
1.57542,0,90,6.18554310739689
1.57542,0,100,6.96768528991703
1.57542,0,110,7.82287025106225
1.57542,0,120,8.85167610177598
1.57542,0,130,10.3582259047772
1.57542,0,140,13.7844424665019
1.57542,0,150,35.3252888885458
1.57542,0,160,6.85586878132325
1.57542,0,170,2.79551035643786
1.57542,0,180,3.82594373185414
