"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,5.91144914936349
1.57542,0,-170,3.62332408123317
1.57542,0,-160,5.90632493210335
1.57542,0,-150,27.2093678792149
1.57542,0,-140,14.0784360091101
1.57542,0,-130,9.62055541424027
1.57542,0,-120,7.46274057381421
1.57542,0,-110,5.99185546576975
1.57542,0,-100,4.85889564549583
1.57542,0,-90,3.92420493423129
1.57542,0,-80,3.11420714359567
1.57542,0,-70,2.46410326326978
1.57542,0,-60,2.17004966860286
1.57542,0,-50,2.44006904009746
1.57542,0,-40,3.15242760476877
1.57542,0,-30,4.02515811524004
1.57542,0,-20,4.83672547756638
1.57542,0,-10,5.42149141151597
1.57542,0,0,5.66786612502753
1.57542,0,10,5.54165883530008
1.57542,0,20,5.09826283075749
1.57542,0,30,4.46536864509066
1.57542,0,40,3.80632612075122
1.57542,0,50,3.28447949056299
1.57542,0,60,3.0292702333332
1.57542,0,70,3.09125493293406
1.57542,0,80,3.42900374333649
1.57542,0,90,3.97386103389033
1.57542,0,100,4.70235147189022
1.57542,0,110,5.6629288059501
1.57542,0,120,6.99934812673311
1.57542,0,130,9.15570209038892
1.57542,0,140,14.2222988294678
1.57542,0,150,20.9756193294155
1.57542,0,160,4.76791728790238
1.57542,0,170,3.96470703296685
1.57542,0,180,5.91144914936348
