"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.62428399518677
1.57542,0,-170,2.24464182294241
1.57542,0,-160,7.36424328134685
1.57542,0,-150,46.3327744688612
1.57542,0,-140,13.6845158781894
1.57542,0,-130,9.95758256717776
1.57542,0,-120,8.137102789517
1.57542,0,-110,6.90308908791211
1.57542,0,-100,5.94101543895296
1.57542,0,-90,5.10289098031688
1.57542,0,-80,4.30066788589015
1.57542,0,-70,3.52101193582752
1.57542,0,-60,2.8305462288144
1.57542,0,-50,2.39064915027756
1.57542,0,-40,2.39893569823088
1.57542,0,-30,2.82444724945425
1.57542,0,-20,3.39903693617823
1.57542,0,-10,3.87535442702375
1.57542,0,0,4.10494661588037
1.57542,0,10,4.03824291814608
1.57542,0,20,3.72288543974353
1.57542,0,30,3.29324871101907
1.57542,0,40,2.94396873704128
1.57542,0,50,2.86245562859097
1.57542,0,60,3.11086979804009
1.57542,0,70,3.60548162760754
1.57542,0,80,4.23602261117458
1.57542,0,90,4.94242556234447
1.57542,0,100,5.7290081525976
1.57542,0,110,6.66303867816425
1.57542,0,120,7.8795161814169
1.57542,0,130,9.7355411741132
1.57542,0,140,13.8363004219495
1.57542,0,150,28.8277540545773
1.57542,0,160,6.59838120593121
1.57542,0,170,3.64275970325339
1.57542,0,180,4.62428399518677
