"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.52483768207134
1.57542,0,-170,2.41556486550502
1.57542,0,-160,9.39408210980525
1.57542,0,-150,24.6012775460938
1.57542,0,-140,12.5773387255091
1.57542,0,-130,10.1426937922724
1.57542,0,-120,8.89825907755902
1.57542,0,-110,7.93897957308408
1.57542,0,-100,7.05660758173939
1.57542,0,-90,6.16137708325354
1.57542,0,-80,5.22334655032151
1.57542,0,-70,4.2758798865748
1.57542,0,-60,3.39642165033192
1.57542,0,-50,2.70617053729748
1.57542,0,-40,2.37705104527349
1.57542,0,-30,2.49434958226327
1.57542,0,-20,2.87990858898467
1.57542,0,-10,3.26472702921337
1.57542,0,0,3.47066161355459
1.57542,0,10,3.43589238093343
1.57542,0,20,3.2105071082838
1.57542,0,30,2.94502342772825
1.57542,0,40,2.84584655413107
1.57542,0,50,3.05613328379483
1.57542,0,60,3.55478320254175
1.57542,0,70,4.23197266693847
1.57542,0,80,4.99590137382482
1.57542,0,90,5.79791561423157
1.57542,0,100,6.63462631278074
1.57542,0,110,7.55210485253326
1.57542,0,120,8.6501693037417
1.57542,0,130,10.2031035795275
1.57542,0,140,13.4833968067569
1.57542,0,150,45.2664504864471
1.57542,0,160,8.19553578922889
1.57542,0,170,3.26197179403279
1.57542,0,180,3.52483768207134
