"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,2.68880315760353
1.57542,0,-170,2.50947393604784
1.57542,0,-160,10.2194895379108
1.57542,0,-150,26.8113420402924
1.57542,0,-140,13.9647351584871
1.57542,0,-130,11.4015674412237
1.57542,0,-120,10.0552585949401
1.57542,0,-110,9.01123569244008
1.57542,0,-100,8.06626651529387
1.57542,0,-90,7.12169665792349
1.57542,0,-80,6.12691238887162
1.57542,0,-70,5.09804507572265
1.57542,0,-60,4.10055800251074
1.57542,0,-50,3.23615424539271
1.57542,0,-40,2.6536725290584
1.57542,0,-30,2.49153942375409
1.57542,0,-20,2.68135615645943
1.57542,0,-10,2.9659003530528
1.57542,0,0,3.13563775250285
1.57542,0,10,3.11732458564243
1.57542,0,20,2.97237301106177
1.57542,0,30,2.87103619176511
1.57542,0,40,2.99960051806966
1.57542,0,50,3.41288251853162
1.57542,0,60,4.02440170597945
1.57542,0,70,4.72765414511209
1.57542,0,80,5.45583276280692
1.57542,0,90,6.18085000204053
1.57542,0,100,6.91442749730615
1.57542,0,110,7.7164708690604
1.57542,0,120,8.69690451886295
1.57542,0,130,10.1239611577662
1.57542,0,140,13.223390314821
1.57542,0,150,39.381792545541
1.57542,0,160,7.87069846621101
1.57542,0,170,2.22265184136375
1.57542,0,180,2.68880315760353
