"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,2.7262779319682
1.57542,0,-170,1.81076295624291
1.57542,0,-160,8.85013139413667
1.57542,0,-150,43.0445872358291
1.57542,0,-140,15.3201067442166
1.57542,0,-130,12.2039491706738
1.57542,0,-120,10.6830591940007
1.57542,0,-110,9.574293759644
1.57542,0,-100,8.60887872745192
1.57542,0,-90,7.66052213405022
1.57542,0,-80,6.66489069565475
1.57542,0,-70,5.62920698262674
1.57542,0,-60,4.61151402816254
1.57542,0,-50,3.70593875758949
1.57542,0,-40,3.04998787130454
1.57542,0,-30,2.78301921040342
1.57542,0,-20,2.88103207433274
1.57542,0,-10,3.12050102769788
1.57542,0,0,3.28667971027155
1.57542,0,10,3.29774360780514
1.57542,0,20,3.21314693304104
1.57542,0,30,3.19593369304788
1.57542,0,40,3.40958658104854
1.57542,0,50,3.89263551289769
1.57542,0,60,4.56589640058233
1.57542,0,70,5.33292700752095
1.57542,0,80,6.13026355108911
1.57542,0,90,6.9338308742392
1.57542,0,100,7.76585492943578
1.57542,0,110,8.69949262121898
1.57542,0,120,9.86107543860362
1.57542,0,130,11.5826746309093
1.57542,0,140,15.4894355930665
1.57542,0,150,28.3052988087674
1.57542,0,160,7.03059044139544
1.57542,0,170,2.18541911424478
1.57542,0,180,2.7262779319682
