"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.50251645396832
1.57542,0,-170,2.42648690095497
1.57542,0,-160,7.72771220166583
1.57542,0,-150,28.0388555978914
1.57542,0,-140,16.4355034928671
1.57542,0,-130,12.0632527911411
1.57542,0,-120,10.0344679119082
1.57542,0,-110,8.66465889391784
1.57542,0,-100,7.56645076785141
1.57542,0,-90,6.56977201736075
1.57542,0,-80,5.5950695527638
1.57542,0,-70,4.64772345726308
1.57542,0,-60,3.79766901204937
1.57542,0,-50,3.17130734973489
1.57542,0,-40,2.92728495105399
1.57542,0,-30,3.10727408580723
1.57542,0,-20,3.52730838585336
1.57542,0,-10,3.93697557842519
1.57542,0,0,4.16576055978796
1.57542,0,10,4.15612141631166
1.57542,0,20,3.96113958244957
1.57542,0,30,3.71998352885048
1.57542,0,40,3.60008544286077
1.57542,0,50,3.71145943128698
1.57542,0,60,4.0564790302958
1.57542,0,70,4.56958882842522
1.57542,0,80,5.18119574814494
1.57542,0,90,5.84707636071059
1.57542,0,100,6.56051249096452
1.57542,0,110,7.35598485868658
1.57542,0,120,8.31016217988391
1.57542,0,130,9.65707035443402
1.57542,0,140,12.5206613437731
1.57542,0,150,30.3484441206382
1.57542,0,160,8.40503721402463
1.57542,0,170,3.01993136971038
1.57542,0,180,3.50251645396831
