"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,1.73926519284574
1.57542,0,-170,1.98036549921713
1.57542,0,-160,9.3350859203694
1.57542,0,-150,41.678335618371
1.57542,0,-140,16.3441893538245
1.57542,0,-130,13.5842275075923
1.57542,0,-120,12.2147055093396
1.57542,0,-110,11.1333990065372
1.57542,0,-100,10.1277854113226
1.57542,0,-90,9.10340338593531
1.57542,0,-80,8.01706132063821
1.57542,0,-70,6.88550453295835
1.57542,0,-60,5.7568178595931
1.57542,0,-50,4.68947952344514
1.57542,0,-40,3.75910803764359
1.57542,0,-30,3.06594477628305
1.57542,0,-20,2.68995884304562
1.57542,0,-10,2.58883419469756
1.57542,0,0,2.60992535336396
1.57542,0,10,2.65090932874436
1.57542,0,20,2.74951559081918
1.57542,0,30,3.03341074423488
1.57542,0,40,3.58094500161477
1.57542,0,50,4.35098857757926
1.57542,0,60,5.24878706223722
1.57542,0,70,6.19347333335227
1.57542,0,80,7.13348522028927
1.57542,0,90,8.04486033863834
1.57542,0,100,8.93593926759883
1.57542,0,110,9.8457306929015
1.57542,0,120,10.8280703615412
1.57542,0,130,12.0493190545388
1.57542,0,140,14.5724023770131
1.57542,0,150,34.299794836505
1.57542,0,160,8.86072037455238
1.57542,0,170,2.37421959210272
1.57542,0,180,1.73926519284574
