"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.28750434023549
1.57542,0,-170,2.29973407247007
1.57542,0,-160,8.79788475680641
1.57542,0,-150,34.5821973449058
1.57542,0,-140,14.3098250262556
1.57542,0,-130,11.262621648611
1.57542,0,-120,9.70557261614691
1.57542,0,-110,8.55387723875731
1.57542,0,-100,7.57317983255147
1.57542,0,-90,6.65926833890013
1.57542,0,-80,5.75600859663189
1.57542,0,-70,4.86687252922759
1.57542,0,-60,4.04510757113136
1.57542,0,-50,3.38717747615033
1.57542,0,-40,3.02580198047563
1.57542,0,-30,3.03945053724682
1.57542,0,-20,3.32133866124116
1.57542,0,-10,3.64779872442158
1.57542,0,0,3.83724565746881
1.57542,0,10,3.81545818310294
1.57542,0,20,3.62521708333012
1.57542,0,30,3.41239168516003
1.57542,0,40,3.36997301655508
1.57542,0,50,3.62089367678836
1.57542,0,60,4.14135249380071
1.57542,0,70,4.83163157030117
1.57542,0,80,5.60921685325166
1.57542,0,90,6.4366672006946
1.57542,0,100,7.32263550272685
1.57542,0,110,8.31480157466607
1.57542,0,120,9.49768451145726
1.57542,0,130,11.1261959579761
1.57542,0,140,14.4825917976944
1.57542,0,150,64.9735715508475
1.57542,0,160,8.47679712392147
1.57542,0,170,3.1101877692276
1.57542,0,180,3.2875043402355
