"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.90246141279089
1.57542,0,-170,2.99085592666944
1.57542,0,-160,6.53987725042611
1.57542,0,-150,30.6012597412755
1.57542,0,-140,14.5545145851678
1.57542,0,-130,10.7800484458637
1.57542,0,-120,9.08126072927066
1.57542,0,-110,7.93781624796809
1.57542,0,-100,7.00421839494726
1.57542,0,-90,6.13801628763875
1.57542,0,-80,5.27793893728115
1.57542,0,-70,4.4380488879456
1.57542,0,-60,3.69487209125787
1.57542,0,-50,3.18321892195971
1.57542,0,-40,3.05651272047922
1.57542,0,-30,3.32849750917505
1.57542,0,-20,3.80401626666698
1.57542,0,-10,4.23840138458976
1.57542,0,0,4.46008532025655
1.57542,0,10,4.40655841989115
1.57542,0,20,4.13385036684557
1.57542,0,30,3.80281122502909
1.57542,0,40,3.62314340341736
1.57542,0,50,3.73870488885187
1.57542,0,60,4.13865292063029
1.57542,0,70,4.71938923600694
1.57542,0,80,5.3915114980888
1.57542,0,90,6.11558154898572
1.57542,0,100,6.90182145174623
1.57542,0,110,7.80915381677212
1.57542,0,120,8.96769803576512
1.57542,0,130,10.7760121506992
1.57542,0,140,15.1711642989758
1.57542,0,150,23.2618054009283
1.57542,0,160,5.8028517186717
1.57542,0,170,3.63091444679134
1.57542,0,180,4.90246141279089
