"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.5010365438725
1.57542,0,-170,4.13042182336823
1.57542,0,-160,10.1602700824479
1.57542,0,-150,34.2632751775089
1.57542,0,-140,15.9882419163366
1.57542,0,-130,13.329330003092
1.57542,0,-120,11.9984342611689
1.57542,0,-110,10.9705642035919
1.57542,0,-100,10.0319051503785
1.57542,0,-90,9.0880736140245
1.57542,0,-80,8.09731844172252
1.57542,0,-70,7.07672068194218
1.57542,0,-60,6.0809292829392
1.57542,0,-50,5.1863702042309
1.57542,0,-40,4.49061009249761
1.57542,0,-30,4.08722889065666
1.57542,0,-20,3.98606962872376
1.57542,0,-10,4.06817946056268
1.57542,0,0,4.17413349555641
1.57542,0,10,4.22076421174624
1.57542,0,20,4.24080294957007
1.57542,0,30,4.34751537384171
1.57542,0,40,4.64797592834416
1.57542,0,50,5.16777347479199
1.57542,0,60,5.8576207572628
1.57542,0,70,6.64787951176982
1.57542,0,80,7.4827887517356
1.57542,0,90,8.33226213602642
1.57542,0,100,9.20145554251562
1.57542,0,110,10.1295437039522
1.57542,0,120,11.1810682048868
1.57542,0,130,12.5674752139785
1.57542,0,140,15.493593730268
1.57542,0,150,48.1779694091098
1.57542,0,160,9.44917400140199
1.57542,0,170,4.64253212113201
1.57542,0,180,4.5010365438725
