"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.75920268991357
1.57542,0,-170,2.66609789996777
1.57542,0,-160,9.50105116427444
1.57542,0,-150,26.7539810437017
1.57542,0,-140,13.241122633097
1.57542,0,-130,10.5667051110399
1.57542,0,-120,9.18181023405255
1.57542,0,-110,8.13542655925151
1.57542,0,-100,7.21263265112458
1.57542,0,-90,6.31222489182169
1.57542,0,-80,5.38148058681759
1.57542,0,-70,4.43659363512115
1.57542,0,-60,3.55467902420206
1.57542,0,-50,2.87038332357095
1.57542,0,-40,2.56509040664816
1.57542,0,-30,2.70888256641567
1.57542,0,-20,3.10876515777954
1.57542,0,-10,3.49592222746547
1.57542,0,0,3.69437161506738
1.57542,0,10,3.6460159073019
1.57542,0,20,3.40966152808788
1.57542,0,30,3.14795904146842
1.57542,0,40,3.06892124636873
1.57542,0,50,3.29329852686807
1.57542,0,60,3.77491550655465
1.57542,0,70,4.39791229414198
1.57542,0,80,5.07848203279651
1.57542,0,90,5.78417665231539
1.57542,0,100,6.53418542856342
1.57542,0,110,7.40245327304589
1.57542,0,120,8.52110628831538
1.57542,0,130,10.2122814602448
1.57542,0,140,13.9220135350744
1.57542,0,150,34.280047388559
1.57542,0,160,7.11038957968015
1.57542,0,170,2.89465934646282
1.57542,0,180,3.75920268991358
