"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,6.1277708645867
1.57542,0,-170,4.00575179578935
1.57542,0,-160,6.02444039470215
1.57542,0,-150,23.6175446485376
1.57542,0,-140,16.0543020018059
1.57542,0,-130,11.2013498391798
1.57542,0,-120,8.95889552130025
1.57542,0,-110,7.44704006899357
1.57542,0,-100,6.28538874425777
1.57542,0,-90,5.33787341122839
1.57542,0,-80,4.54326501905853
1.57542,0,-70,3.91716227145251
1.57542,0,-60,3.54672605932672
1.57542,0,-50,3.53495500559143
1.57542,0,-40,3.89393748121218
1.57542,0,-30,4.500255885344
1.57542,0,-20,5.16274491814402
1.57542,0,-10,5.6924239713312
1.57542,0,0,5.94789135322255
1.57542,0,10,5.8747618807127
1.57542,0,20,5.52327254707158
1.57542,0,30,5.02773066952085
1.57542,0,40,4.55908046941324
1.57542,0,50,4.27220627234942
1.57542,0,60,4.25939504612603
1.57542,0,70,4.52946084278005
1.57542,0,80,5.03637381982054
1.57542,0,90,5.73383907027095
1.57542,0,100,6.61436627606149
1.57542,0,110,7.72326280729565
1.57542,0,120,9.18668752698621
1.57542,0,130,11.4380908550638
1.57542,0,140,16.7319402721128
1.57542,0,150,20.9251547380974
1.57542,0,160,6.02900775432692
1.57542,0,170,4.68113888857477
1.57542,0,180,6.12777086458671
