"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.734051418861
1.57542,0,-170,3.12709765606676
1.57542,0,-160,7.37580610670616
1.57542,0,-150,35.928991220165
1.57542,0,-140,14.8904816912533
1.57542,0,-130,11.2006529177822
1.57542,0,-120,9.39224732827835
1.57542,0,-110,8.10132353902162
1.57542,0,-100,7.03845648790395
1.57542,0,-90,6.08874314467158
1.57542,0,-80,5.19426922628308
1.57542,0,-70,4.36059925945029
1.57542,0,-60,3.65468857976843
1.57542,0,-50,3.19811802832511
1.57542,0,-40,3.11768972760955
1.57542,0,-30,3.40409709417692
1.57542,0,-20,3.871366667064
1.57542,0,-10,4.29626172002458
1.57542,0,0,4.52138355738573
1.57542,0,10,4.48869235495333
1.57542,0,20,4.24576831316544
1.57542,0,30,3.92767478337192
1.57542,0,40,3.71016890983309
1.57542,0,50,3.73353330445305
1.57542,0,60,4.03429736938544
1.57542,0,70,4.55925236790693
1.57542,0,80,5.23611575536103
1.57542,0,90,6.01914766112379
1.57542,0,100,6.90643674546187
1.57542,0,110,7.94563313853542
1.57542,0,120,9.24827387581848
1.57542,0,130,11.159389251594
1.57542,0,140,15.3657914000016
1.57542,0,150,27.0721655752296
1.57542,0,160,6.89644048603024
1.57542,0,170,3.51804646562517
1.57542,0,180,4.734051418861
