"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.04439093431954
1.57542,0,-170,3.17922573686583
1.57542,0,-160,9.70923532805726
1.57542,0,-150,28.1273628415403
1.57542,0,-140,13.3796587051628
1.57542,0,-130,10.5634086771655
1.57542,0,-120,9.1625863218929
1.57542,0,-110,8.16860826591828
1.57542,0,-100,7.33362073472415
1.57542,0,-90,6.53157292611113
1.57542,0,-80,5.69448573651393
1.57542,0,-70,4.82273457014907
1.57542,0,-60,3.96927865703114
1.57542,0,-50,3.23641557711378
1.57542,0,-40,2.78695482496961
1.57542,0,-30,2.75669518856216
1.57542,0,-20,3.05308602731787
1.57542,0,-10,3.41511212979921
1.57542,0,0,3.63471288384501
1.57542,0,10,3.62954505599563
1.57542,0,20,3.44003839857588
1.57542,0,30,3.21065309911176
1.57542,0,40,3.1400555164002
1.57542,0,50,3.36907045250521
1.57542,0,60,3.88839634075823
1.57542,0,70,4.59600445303476
1.57542,0,80,5.39180717581277
1.57542,0,90,6.21000008190608
1.57542,0,100,7.03274801355453
1.57542,0,110,7.90163383594604
1.57542,0,120,8.91516503175583
1.57542,0,130,10.3244156893427
1.57542,0,140,13.2521471821976
1.57542,0,150,31.0509979137901
1.57542,0,160,9.5238420610437
1.57542,0,170,4.35124191144559
1.57542,0,180,4.04439093431955
