"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,2.92636367668485
1.57542,0,-170,2.4557250896494
1.57542,0,-160,9.67818751831365
1.57542,0,-150,31.2104647266196
1.57542,0,-140,14.4092233209669
1.57542,0,-130,11.438854170068
1.57542,0,-120,9.92156337428648
1.57542,0,-110,8.82393830843924
1.57542,0,-100,7.88833539779488
1.57542,0,-90,6.98625443455914
1.57542,0,-80,6.05884612533428
1.57542,0,-70,5.11671915459803
1.57542,0,-60,4.213041817061
1.57542,0,-50,3.43450513360255
1.57542,0,-40,2.91140598874744
1.57542,0,-30,2.76080024651001
1.57542,0,-20,2.9267421259662
1.57542,0,-10,3.18849640995882
1.57542,0,0,3.35158952969082
1.57542,0,10,3.34017961227785
1.57542,0,20,3.20112582967238
1.57542,0,30,3.07814978825787
1.57542,0,40,3.14072930263288
1.57542,0,50,3.4708128134671
1.57542,0,60,4.02680753004413
1.57542,0,70,4.72240731171419
1.57542,0,80,5.48772197477495
1.57542,0,90,6.28074163798895
1.57542,0,100,7.09450384240774
1.57542,0,110,7.96286267221515
1.57542,0,120,8.95418962383106
1.57542,0,130,10.2605557142499
1.57542,0,140,12.8379840079667
1.57542,0,150,26.0739578968325
1.57542,0,160,9.69569161425252
1.57542,0,170,3.1064348318975
1.57542,0,180,2.92636367668485
