"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.53633359159453
1.57542,0,-170,3.58143368797998
1.57542,0,-160,11.4946851919681
1.57542,0,-150,22.4227548801089
1.57542,0,-140,13.1982014588619
1.57542,0,-130,11.0458595582032
1.57542,0,-120,9.82500131367238
1.57542,0,-110,8.80979103407158
1.57542,0,-100,7.85863681328867
1.57542,0,-90,6.91005476153575
1.57542,0,-80,5.93711997594301
1.57542,0,-70,4.96286783863902
1.57542,0,-60,4.04791536765476
1.57542,0,-50,3.28559257739657
1.57542,0,-40,2.81086572696849
1.57542,0,-30,2.73121741379704
1.57542,0,-20,2.96170358217443
1.57542,0,-10,3.26443267118152
1.57542,0,0,3.4426651982798
1.57542,0,10,3.41993161654119
1.57542,0,20,3.24398682961916
1.57542,0,30,3.06650118726295
1.57542,0,40,3.07819215841431
1.57542,0,50,3.38426709080999
1.57542,0,60,3.94458536103873
1.57542,0,70,4.65920958750242
1.57542,0,80,5.44746036004864
1.57542,0,90,6.26406448083588
1.57542,0,100,7.10320717997172
1.57542,0,110,7.99926453449449
1.57542,0,120,9.01813782985265
1.57542,0,130,10.3498341389638
1.57542,0,140,12.9915708477877
1.57542,0,150,27.7811194316859
1.57542,0,160,9.48530905878862
1.57542,0,170,3.71470135055725
1.57542,0,180,3.53633359159452
