"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.93622487562722
1.57542,0,-170,2.78780711869224
1.57542,0,-160,6.51189926031692
1.57542,0,-150,33.4090144824893
1.57542,0,-140,14.384517113875
1.57542,0,-130,10.7027488822497
1.57542,0,-120,8.93568985713111
1.57542,0,-110,7.68546349489849
1.57542,0,-100,6.65898881278756
1.57542,0,-90,5.73833639637323
1.57542,0,-80,4.86237582948849
1.57542,0,-70,4.03066446385989
1.57542,0,-60,3.30019409485964
1.57542,0,-50,2.79021269508379
1.57542,0,-40,2.65546972212018
1.57542,0,-30,2.91934997470196
1.57542,0,-20,3.38543548417987
1.57542,0,-10,3.81044044976715
1.57542,0,0,4.02887519754466
1.57542,0,10,3.97990400176618
1.57542,0,20,3.70959354363012
1.57542,0,30,3.35586272226375
1.57542,0,40,3.10992364693421
1.57542,0,50,3.13707135590018
1.57542,0,60,3.47960433360509
1.57542,0,70,4.06430822370795
1.57542,0,80,4.79662376024862
1.57542,0,90,5.61203260412765
1.57542,0,100,6.49064203175287
1.57542,0,110,7.46796641453337
1.57542,0,120,8.65136621544213
1.57542,0,130,10.3685444374312
1.57542,0,140,14.184880643285
1.57542,0,150,28.8458263797616
1.57542,0,160,6.23870378297449
1.57542,0,170,3.60928148501976
1.57542,0,180,4.93622487562722
