"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.48919140358392
1.57542,0,-170,2.55787051581391
1.57542,0,-160,7.47610368420745
1.57542,0,-150,34.1114292303611
1.57542,0,-140,14.7427787130587
1.57542,0,-130,10.7025022001176
1.57542,0,-120,8.69981083728055
1.57542,0,-110,7.31432682600122
1.57542,0,-100,6.2316408206915
1.57542,0,-90,5.31248498946076
1.57542,0,-80,4.47453436784994
1.57542,0,-70,3.71111665440665
1.57542,0,-60,3.10069557574113
1.57542,0,-50,2.80093773472958
1.57542,0,-40,2.94431878065558
1.57542,0,-30,3.44942622813227
1.57542,0,-20,4.07711442519863
1.57542,0,-10,4.60165330846142
1.57542,0,0,4.87124112423312
1.57542,0,10,4.82684610177463
1.57542,0,20,4.50951912878924
1.57542,0,30,4.04642403102338
1.57542,0,40,3.61916914525608
1.57542,0,50,3.4147577824035
1.57542,0,60,3.54366132279801
1.57542,0,70,3.98333539055447
1.57542,0,80,4.639351668225
1.57542,0,90,5.4389958341765
1.57542,0,100,6.37056874585094
1.57542,0,110,7.48305874847764
1.57542,0,120,8.89129852672686
1.57542,0,130,10.9521967932278
1.57542,0,140,15.4147122332035
1.57542,0,150,26.0150838847314
1.57542,0,160,6.7617786884541
1.57542,0,170,3.40186801941753
1.57542,0,180,4.48919140358392
