"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.75008955733165
1.57542,0,-170,2.34207161173207
1.57542,0,-160,7.98722793105645
1.57542,0,-150,65.4707791107735
1.57542,0,-140,14.7596436527688
1.57542,0,-130,11.537154079027
1.57542,0,-120,9.99137178590668
1.57542,0,-110,8.87599453245615
1.57542,0,-100,7.90866045465422
1.57542,0,-90,6.96950853401178
1.57542,0,-80,6.00531430795039
1.57542,0,-70,5.02597871935648
1.57542,0,-60,4.08969590159244
1.57542,0,-50,3.30447825624457
1.57542,0,-40,2.8394927086087
1.57542,0,-30,2.82456187512055
1.57542,0,-20,3.14379600651115
1.57542,0,-10,3.52255391722733
1.57542,0,0,3.75366365987066
1.57542,0,10,3.76026392595303
1.57542,0,20,3.58761693845562
1.57542,0,30,3.38030094883314
1.57542,0,40,3.33052333512124
1.57542,0,50,3.57313311027086
1.57542,0,60,4.10225731200208
1.57542,0,70,4.82265556991476
1.57542,0,80,5.64136880176418
1.57542,0,90,6.50563772979118
1.57542,0,100,7.41480304193412
1.57542,0,110,8.42104087550179
1.57542,0,120,9.63071095724817
1.57542,0,130,11.3545486686698
1.57542,0,140,15.1242057937136
1.57542,0,150,30.9384544380993
1.57542,0,160,7.4019751049276
1.57542,0,170,3.07396714586917
1.57542,0,180,3.75008955733164
