"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.15453593509987
1.57542,0,-170,3.34623496706734
1.57542,0,-160,8.9160504292646
1.57542,0,-150,37.5022412994766
1.57542,0,-140,14.1028161392284
1.57542,0,-130,10.7934962137568
1.57542,0,-120,9.10489244872017
1.57542,0,-110,7.87188364565691
1.57542,0,-100,6.83762384993063
1.57542,0,-90,5.89602349646268
1.57542,0,-80,4.99704407533287
1.57542,0,-70,4.16282655319711
1.57542,0,-60,3.48380556248624
1.57542,0,-50,3.09861447415699
1.57542,0,-40,3.11620300951264
1.57542,0,-30,3.47887843969239
1.57542,0,-20,3.98151799062925
1.57542,0,-10,4.41288093497061
1.57542,0,0,4.63009765343797
1.57542,0,10,4.58407567645893
1.57542,0,20,4.32597456477393
1.57542,0,30,3.99006255617205
1.57542,0,40,3.7495478357262
1.57542,0,50,3.74525296001877
1.57542,0,60,4.01809600292377
1.57542,0,70,4.51674791473821
1.57542,0,80,5.16676765651433
1.57542,0,90,5.9215296170944
1.57542,0,100,6.78304135138781
1.57542,0,110,7.80525409808257
1.57542,0,120,9.1002831843916
1.57542,0,130,10.9940726619612
1.57542,0,140,15.0629687486814
1.57542,0,150,29.3968071254838
1.57542,0,160,7.24867374290498
1.57542,0,170,3.17273075663128
1.57542,0,180,4.15453593509987
