"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.10483601297219
1.57542,0,-170,3.33099879264427
1.57542,0,-160,8.49708485133751
1.57542,0,-150,38.462496866102
1.57542,0,-140,15.6538359819888
1.57542,0,-130,12.0415812673723
1.57542,0,-120,10.2809763032548
1.57542,0,-110,9.01891932980295
1.57542,0,-100,7.95152588917852
1.57542,0,-90,6.94978328710301
1.57542,0,-80,5.95677410465673
1.57542,0,-70,4.98090478210796
1.57542,0,-60,4.07724600791242
1.57542,0,-50,3.34703489417374
1.57542,0,-40,2.94204209550503
1.57542,0,-30,2.96085855668923
1.57542,0,-20,3.27890303311241
1.57542,0,-10,3.63914943668933
1.57542,0,0,3.8445686676745
1.57542,0,10,3.81785784880578
1.57542,0,20,3.5990928314888
1.57542,0,30,3.32614915243867
1.57542,0,40,3.19028645493751
1.57542,0,50,3.34193565073166
1.57542,0,60,3.79554601761542
1.57542,0,70,4.4603089717269
1.57542,0,80,5.23403267833169
1.57542,0,90,6.04663558283379
1.57542,0,100,6.87356398554716
1.57542,0,110,7.73737724534986
1.57542,0,120,8.69697875693944
1.57542,0,130,9.9286331945731
1.57542,0,140,12.3160452705211
1.57542,0,150,23.5649382907152
1.57542,0,160,10.3651663006814
1.57542,0,170,4.09639775313689
1.57542,0,180,4.10483601297219
