"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,6.56971314396686
1.57542,0,-170,4.04725074071533
1.57542,0,-160,6.32903576286982
1.57542,0,-150,26.1748337420239
1.57542,0,-140,14.9353669120503
1.57542,0,-130,10.2695593787864
1.57542,0,-120,8.04369154893212
1.57542,0,-110,6.56024515914085
1.57542,0,-100,5.44893216202061
1.57542,0,-90,4.57461998034765
1.57542,0,-80,3.88518114278416
1.57542,0,-70,3.40768958441767
1.57542,0,-60,3.23001020927306
1.57542,0,-50,3.4274980574885
1.57542,0,-40,3.96879816490724
1.57542,0,-30,4.71328806869725
1.57542,0,-20,5.47397099930416
1.57542,0,-10,6.06510172964535
1.57542,0,0,6.34482131955284
1.57542,0,10,6.25825086147903
1.57542,0,20,5.85553372927557
1.57542,0,30,5.26893318798484
1.57542,0,40,4.66451419080795
1.57542,0,50,4.1962437414451
1.57542,0,60,3.97354305010543
1.57542,0,70,4.04003948794874
1.57542,0,80,4.37719135237073
1.57542,0,90,4.94478749084892
1.57542,0,100,5.72982514855461
1.57542,0,110,6.77152899339904
1.57542,0,120,8.19055050133559
1.57542,0,130,10.3982073262953
1.57542,0,140,15.4239100048233
1.57542,0,150,22.4526078755144
1.57542,0,160,6.33004973816105
1.57542,0,170,5.16389629898262
1.57542,0,180,6.56971314396685
