"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.65427422162428
1.57542,0,-170,2.62718507703529
1.57542,0,-160,7.60685760653171
1.57542,0,-150,29.5539466087409
1.57542,0,-140,16.1988803887567
1.57542,0,-130,12.1888755309732
1.57542,0,-120,10.3389533258684
1.57542,0,-110,9.07287542431021
1.57542,0,-100,8.03690800704228
1.57542,0,-90,7.07486546727699
1.57542,0,-80,6.10944111799575
1.57542,0,-70,5.13694041182043
1.57542,0,-60,4.20449706744376
1.57542,0,-50,3.40200686114465
1.57542,0,-40,2.87348049592216
1.57542,0,-30,2.74973925678584
1.57542,0,-20,2.96053498190231
1.57542,0,-10,3.2582811118168
1.57542,0,0,3.43731768805752
1.57542,0,10,3.42265994269216
1.57542,0,20,3.26767146142522
1.57542,0,30,3.12516388922303
1.57542,0,40,3.17208947463049
1.57542,0,50,3.49008580860366
1.57542,0,60,4.03029065763196
1.57542,0,70,4.70090957289621
1.57542,0,80,5.43367440677749
1.57542,0,90,6.19592873891314
1.57542,0,100,6.99416443839023
1.57542,0,110,7.87104093014618
1.57542,0,120,8.89434463389662
1.57542,0,130,10.2645246768235
1.57542,0,140,13.0553336385681
1.57542,0,150,30.6808062979297
1.57542,0,160,8.56825976845803
1.57542,0,170,3.0792326072587
1.57542,0,180,3.65427422162428
