"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.34493023751806
1.57542,0,-170,2.51210453261202
1.57542,0,-160,9.5319093866621
1.57542,0,-150,30.9649478400331
1.57542,0,-140,14.4324445863521
1.57542,0,-130,11.4653918658813
1.57542,0,-120,9.87453944208986
1.57542,0,-110,8.66615389158
1.57542,0,-100,7.62821347424129
1.57542,0,-90,6.66985844575151
1.57542,0,-80,5.73955147551351
1.57542,0,-70,4.83409780426295
1.57542,0,-60,3.99740685950869
1.57542,0,-50,3.32702254263009
1.57542,0,-40,2.97362854018225
1.57542,0,-30,3.02841768298805
1.57542,0,-20,3.36351881141125
1.57542,0,-10,3.72959263841945
1.57542,0,0,3.93801573900853
1.57542,0,10,3.91872848381591
1.57542,0,20,3.71944345008785
1.57542,0,30,3.48379021318488
1.57542,0,40,3.39655351764494
1.57542,0,50,3.58351457590386
1.57542,0,60,4.04105240280923
1.57542,0,70,4.68720830095218
1.57542,0,80,5.44338545947755
1.57542,0,90,6.26355146743728
1.57542,0,100,7.14002888667672
1.57542,0,110,8.1040735937481
1.57542,0,120,9.22957237499885
1.57542,0,130,10.7668426619836
1.57542,0,140,14.0225378495033
1.57542,0,150,49.9183166478319
1.57542,0,160,7.88207001948778
1.57542,0,170,3.05426164168826
1.57542,0,180,3.34493023751806
